air_temp,clearsky_ghi,relative_humidity,period_end,period,PV Power
30,1,82.2,2022-08-05T13:00:00Z,PT15M,0.4077375
30,0,82.6,2022-08-05T13:15:00Z,PT15M,0
30,0,83.7,2022-08-05T13:30:00Z,PT15M,0
30,0,84.8,2022-08-05T13:45:00Z,PT15M,0
29,0,85.9,2022-08-05T14:00:00Z,PT15M,0
29,0,86.7,2022-08-05T14:15:00Z,PT15M,0
29,0,87.4,2022-08-05T14:30:00Z,PT15M,0
29,0,88,2022-08-05T14:45:00Z,PT15M,0
29,0,88.6,2022-08-05T15:00:00Z,PT15M,0
29,0,88.9,2022-08-05T15:15:00Z,PT15M,0
29,0,88.8,2022-08-05T15:30:00Z,PT15M,0
29,0,88.6,2022-08-05T15:45:00Z,PT15M,0
29,0,88.5,2022-08-05T16:00:00Z,PT15M,0
29,0,88.8,2022-08-05T16:15:00Z,PT15M,0
29,0,89.6,2022-08-05T16:30:00Z,PT15M,0
29,0,90.4,2022-08-05T16:45:00Z,PT15M,0
28,0,91.2,2022-08-05T17:00:00Z,PT15M,0
28,0,91.7,2022-08-05T17:15:00Z,PT15M,0
28,0,91.8,2022-08-05T17:30:00Z,PT15M,0
28,0,91.9,2022-08-05T17:45:00Z,PT15M,0
28,0,92.1,2022-08-05T18:00:00Z,PT15M,0
28,0,92.2,2022-08-05T18:15:00Z,PT15M,0
28,0,92.3,2022-08-05T18:30:00Z,PT15M,0
28,0,92.5,2022-08-05T18:45:00Z,PT15M,0
28,0,92.6,2022-08-05T19:00:00Z,PT15M,0
28,0,92.8,2022-08-05T19:15:00Z,PT15M,0
28,0,93.1,2022-08-05T19:30:00Z,PT15M,0
28,0,93.3,2022-08-05T19:45:00Z,PT15M,0
28,0,93.6,2022-08-05T20:00:00Z,PT15M,0
28,0,93.9,2022-08-05T20:15:00Z,PT15M,0
28,0,94.2,2022-08-05T20:30:00Z,PT15M,0
28,0,94.4,2022-08-05T20:45:00Z,PT15M,0
28,0,94.7,2022-08-05T21:00:00Z,PT15M,0
28,0,94.9,2022-08-05T21:15:00Z,PT15M,0
27,0,94.8,2022-08-05T21:30:00Z,PT15M,0
27,0,94.8,2022-08-05T21:45:00Z,PT15M,0
27,0,94.8,2022-08-05T22:00:00Z,PT15M,0
27,0,94.9,2022-08-05T22:15:00Z,PT15M,0
27,0,95.1,2022-08-05T22:30:00Z,PT15M,0
27,0,95.2,2022-08-05T22:45:00Z,PT15M,0
27,0,95.3,2022-08-05T23:00:00Z,PT15M,0
28,0,94.9,2022-08-05T23:15:00Z,PT15M,0
28,0,93.8,2022-08-05T23:30:00Z,PT15M,0
28,0,92.7,2022-08-05T23:45:00Z,PT15M,0
28,0,91.6,2022-08-06T00:00:00Z,PT15M,0
29,17,91.1,2022-08-06T00:15:00Z,PT15M,6.95623
29,51,91.3,2022-08-06T00:30:00Z,PT15M,20.86869
29,93,91.4,2022-08-06T00:45:00Z,PT15M,38.05467
29,141,91.5,2022-08-06T01:00:00Z,PT15M,57.69579
29,193,91.1,2022-08-06T01:15:00Z,PT15M,78.97367
29,247,90.2,2022-08-06T01:30:00Z,PT15M,101.06993
29,302,89.3,2022-08-06T01:45:00Z,PT15M,123.57538
29,357,88.4,2022-08-06T02:00:00Z,PT15M,146.08083
29,411,87.8,2022-08-06T02:15:00Z,PT15M,168.17709
29,465,87.6,2022-08-06T02:30:00Z,PT15M,190.27335
29,516,87.3,2022-08-06T02:45:00Z,PT15M,211.14204
29,566,87.1,2022-08-06T03:00:00Z,PT15M,231.60154
29,614,86.6,2022-08-06T03:15:00Z,PT15M,251.24266
30,659,86,2022-08-06T03:30:00Z,PT15M,268.6990125
30,702,85.4,2022-08-06T03:45:00Z,PT15M,286.231725
30,742,84.8,2022-08-06T04:00:00Z,PT15M,302.541225
30,779,84.3,2022-08-06T04:15:00Z,PT15M,317.6275125
30,812,84.1,2022-08-06T04:30:00Z,PT15M,331.08285
30,842,83.8,2022-08-06T04:45:00Z,PT15M,343.314975
29,868,83.6,2022-08-06T05:00:00Z,PT15M,355.17692
29,890,83.7,2022-08-06T05:15:00Z,PT15M,364.1791
29,908,84.2,2022-08-06T05:30:00Z,PT15M,371.54452
29,923,84.7,2022-08-06T05:45:00Z,PT15M,377.68237
29,933,85.2,2022-08-06T06:00:00Z,PT15M,381.77427
29,940,85.1,2022-08-06T06:15:00Z,PT15M,384.6386
29,943,84.5,2022-08-06T06:30:00Z,PT15M,385.86617
29,941,83.9,2022-08-06T06:45:00Z,PT15M,385.04779
29,935,83.3,2022-08-06T07:00:00Z,PT15M,382.59265
29,925,83.7,2022-08-06T07:15:00Z,PT15M,378.50075
29,911,85.1,2022-08-06T07:30:00Z,PT15M,372.77209
28,893,86.6,2022-08-06T07:45:00Z,PT15M,366.7037525
28,871,88.1,2022-08-06T08:00:00Z,PT15M,357.6696175
28,845,89.1,2022-08-06T08:15:00Z,PT15M,346.9929125
28,816,89.5,2022-08-06T08:30:00Z,PT15M,335.08428
28,782,89.9,2022-08-06T08:45:00Z,PT15M,321.122435
28,746,90.3,2022-08-06T09:00:00Z,PT15M,306.339305
28,706,90.9,2022-08-06T09:15:00Z,PT15M,289.913605
28,663,91.9,2022-08-06T09:30:00Z,PT15M,272.2559775
28,618,92.8,2022-08-06T09:45:00Z,PT15M,253.777065
28,570,93.8,2022-08-06T10:00:00Z,PT15M,234.066225
28,520,94.2,2022-08-06T10:15:00Z,PT15M,213.5341
28,468,94.1,2022-08-06T10:30:00Z,PT15M,192.18069
28,414,94,2022-08-06T10:45:00Z,PT15M,170.005995
28,360,93.8,2022-08-06T11:00:00Z,PT15M,147.8313
28,305,93.7,2022-08-06T11:15:00Z,PT15M,125.2459625
28,250,93.5,2022-08-06T11:30:00Z,PT15M,102.660625
28,196,93.4,2022-08-06T11:45:00Z,PT15M,80.48593
28,144,93.3,2022-08-06T12:00:00Z,PT15M,59.13252
28,95,93.3,2022-08-06T12:15:00Z,PT15M,39.0110375
28,52,93.4,2022-08-06T12:30:00Z,PT15M,21.35341
28,18,93.5,2022-08-06T12:45:00Z,PT15M,7.391565
28,0,93.7,2022-08-06T13:00:00Z,PT15M,0
28,0,93.7,2022-08-06T13:15:00Z,PT15M,0
28,0,93.7,2022-08-06T13:30:00Z,PT15M,0
27,0,93.7,2022-08-06T13:45:00Z,PT15M,0
27,0,93.7,2022-08-06T14:00:00Z,PT15M,0
27,0,93.6,2022-08-06T14:15:00Z,PT15M,0
27,0,93.3,2022-08-06T14:30:00Z,PT15M,0
27,0,93,2022-08-06T14:45:00Z,PT15M,0
27,0,92.7,2022-08-06T15:00:00Z,PT15M,0
27,0,92.7,2022-08-06T15:15:00Z,PT15M,0
27,0,92.8,2022-08-06T15:30:00Z,PT15M,0
27,0,92.9,2022-08-06T15:45:00Z,PT15M,0
27,0,93.1,2022-08-06T16:00:00Z,PT15M,0
27,0,93.3,2022-08-06T16:15:00Z,PT15M,0
27,0,93.6,2022-08-06T16:30:00Z,PT15M,0
27,0,93.8,2022-08-06T16:45:00Z,PT15M,0
27,0,94.1,2022-08-06T17:00:00Z,PT15M,0
27,0,94.3,2022-08-06T17:15:00Z,PT15M,0
27,0,94.5,2022-08-06T17:30:00Z,PT15M,0
26,0,94.6,2022-08-06T17:45:00Z,PT15M,0
26,0,94.7,2022-08-06T18:00:00Z,PT15M,0
26,0,94.8,2022-08-06T18:15:00Z,PT15M,0
26,0,94.8,2022-08-06T18:30:00Z,PT15M,0
26,0,94.8,2022-08-06T18:45:00Z,PT15M,0
26,0,94.8,2022-08-06T19:00:00Z,PT15M,0
26,0,95,2022-08-06T19:15:00Z,PT15M,0
26,0,95.2,2022-08-06T19:30:00Z,PT15M,0
26,0,95.5,2022-08-06T19:45:00Z,PT15M,0
26,0,95.8,2022-08-06T20:00:00Z,PT15M,0
26,0,95.9,2022-08-06T20:15:00Z,PT15M,0
26,0,95.9,2022-08-06T20:30:00Z,PT15M,0
26,0,95.9,2022-08-06T20:45:00Z,PT15M,0
26,0,95.9,2022-08-06T21:00:00Z,PT15M,0
26,0,96,2022-08-06T21:15:00Z,PT15M,0
26,0,96.1,2022-08-06T21:30:00Z,PT15M,0
26,0,96.3,2022-08-06T21:45:00Z,PT15M,0
26,0,96.4,2022-08-06T22:00:00Z,PT15M,0
26,0,96.5,2022-08-06T22:15:00Z,PT15M,0
26,0,96.5,2022-08-06T22:30:00Z,PT15M,0
26,0,96.5,2022-08-06T22:45:00Z,PT15M,0
26,0,96.5,2022-08-06T23:00:00Z,PT15M,0
26,0,96.3,2022-08-06T23:15:00Z,PT15M,0
26,0,95.9,2022-08-06T23:30:00Z,PT15M,0
26,0,95.4,2022-08-06T23:45:00Z,PT15M,0
27,0,95,2022-08-07T00:00:00Z,PT15M,0
27,15,94.6,2022-08-07T00:15:00Z,PT15M,6.181425
27,46,94.2,2022-08-07T00:30:00Z,PT15M,18.95637
27,86,93.8,2022-08-07T00:45:00Z,PT15M,35.44017
27,133,93.4,2022-08-07T01:00:00Z,PT15M,54.808635
27,185,92.7,2022-08-07T01:15:00Z,PT15M,76.237575
27,238,91.7,2022-08-07T01:30:00Z,PT15M,98.07861
28,293,90.8,2022-08-07T01:45:00Z,PT15M,120.3182525
28,348,89.9,2022-08-07T02:00:00Z,PT15M,142.90359
28,403,89.4,2022-08-07T02:15:00Z,PT15M,165.4889275
28,457,89.4,2022-08-07T02:30:00Z,PT15M,187.6636225
28,510,89.4,2022-08-07T02:45:00Z,PT15M,209.427675
28,561,89.5,2022-08-07T03:00:00Z,PT15M,230.3704425
28,610,89.2,2022-08-07T03:15:00Z,PT15M,250.491925
28,656,88.7,2022-08-07T03:30:00Z,PT15M,269.38148
29,700,88.2,2022-08-07T03:45:00Z,PT15M,286.433
29,741,87.7,2022-08-07T04:00:00Z,PT15M,303.20979
29,779,86.7,2022-08-07T04:15:00Z,PT15M,318.75901
29,813,85.4,2022-08-07T04:30:00Z,PT15M,332.67147
30,844,84,2022-08-07T04:45:00Z,PT15M,344.13045
30,870,82.7,2022-08-07T05:00:00Z,PT15M,354.731625
30,893,81.7,2022-08-07T05:15:00Z,PT15M,364.1095875
30,911,81,2022-08-07T05:30:00Z,PT15M,371.4488625
30,925,80.3,2022-08-07T05:45:00Z,PT15M,377.1571875
30,935,79.6,2022-08-07T06:00:00Z,PT15M,381.2345625
30,940,79.8,2022-08-07T06:15:00Z,PT15M,383.27325
30,941,81,2022-08-07T06:30:00Z,PT15M,383.6809875
30,938,82.1,2022-08-07T06:45:00Z,PT15M,382.457775
29,932,83.3,2022-08-07T07:00:00Z,PT15M,381.36508
29,922,84,2022-08-07T07:15:00Z,PT15M,377.27318
29,908,84.1,2022-08-07T07:30:00Z,PT15M,371.54452
30,890,84.3,2022-08-07T07:45:00Z,PT15M,362.886375
30,868,84.4,2022-08-07T08:00:00Z,PT15M,353.91615
30,842,84.6,2022-08-07T08:15:00Z,PT15M,343.314975
30,813,84.8,2022-08-07T08:30:00Z,PT15M,331.4905875
30,780,85.1,2022-08-07T08:45:00Z,PT15M,318.03525
30,743,85.3,2022-08-07T09:00:00Z,PT15M,302.9489625
30,703,85.5,2022-08-07T09:15:00Z,PT15M,286.6394625
30,660,85.5,2022-08-07T09:30:00Z,PT15M,269.10675
30,615,85.4,2022-08-07T09:45:00Z,PT15M,250.7585625
29,567,85.4,2022-08-07T10:00:00Z,PT15M,232.01073
29,517,85.2,2022-08-07T10:15:00Z,PT15M,211.55123
29,466,84.9,2022-08-07T10:30:00Z,PT15M,190.68254
29,413,84.5,2022-08-07T10:45:00Z,PT15M,168.99547
29,358,84.1,2022-08-07T11:00:00Z,PT15M,146.49002
29,303,84.4,2022-08-07T11:15:00Z,PT15M,123.98457
29,248,85.2,2022-08-07T11:30:00Z,PT15M,101.47912
29,194,86.1,2022-08-07T11:45:00Z,PT15M,79.38286
29,142,87,2022-08-07T12:00:00Z,PT15M,58.10498
29,93,87.5,2022-08-07T12:15:00Z,PT15M,38.05467
29,50,87.6,2022-08-07T12:30:00Z,PT15M,20.4595
29,17,87.7,2022-08-07T12:45:00Z,PT15M,6.95623
29,0,87.9,2022-08-07T13:00:00Z,PT15M,0
29,0,88.2,2022-08-07T13:15:00Z,PT15M,0
28,0,88.9,2022-08-07T13:30:00Z,PT15M,0
28,0,89.5,2022-08-07T13:45:00Z,PT15M,0
28,0,90.2,2022-08-07T14:00:00Z,PT15M,0
28,0,90.5,2022-08-07T14:15:00Z,PT15M,0
28,0,90.5,2022-08-07T14:30:00Z,PT15M,0
28,0,90.5,2022-08-07T14:45:00Z,PT15M,0
28,0,90.5,2022-08-07T15:00:00Z,PT15M,0
28,0,90.6,2022-08-07T15:15:00Z,PT15M,0
28,0,90.7,2022-08-07T15:30:00Z,PT15M,0
28,0,90.8,2022-08-07T15:45:00Z,PT15M,0
28,0,91,2022-08-07T16:00:00Z,PT15M,0
28,0,91.2,2022-08-07T16:15:00Z,PT15M,0
28,0,91.4,2022-08-07T16:30:00Z,PT15M,0
28,0,91.7,2022-08-07T16:45:00Z,PT15M,0
27,0,92,2022-08-07T17:00:00Z,PT15M,0
27,0,92.2,2022-08-07T17:15:00Z,PT15M,0
27,0,92.5,2022-08-07T17:30:00Z,PT15M,0
27,0,92.8,2022-08-07T17:45:00Z,PT15M,0
27,0,93,2022-08-07T18:00:00Z,PT15M,0
27,0,93.2,2022-08-07T18:15:00Z,PT15M,0
27,0,93.2,2022-08-07T18:30:00Z,PT15M,0
27,0,93.2,2022-08-07T18:45:00Z,PT15M,0
27,0,93.2,2022-08-07T19:00:00Z,PT15M,0
27,0,93.4,2022-08-07T19:15:00Z,PT15M,0
27,0,93.8,2022-08-07T19:30:00Z,PT15M,0
27,0,94.2,2022-08-07T19:45:00Z,PT15M,0
27,0,94.6,2022-08-07T20:00:00Z,PT15M,0
27,0,94.8,2022-08-07T20:15:00Z,PT15M,0
27,0,94.8,2022-08-07T20:30:00Z,PT15M,0
27,0,94.8,2022-08-07T20:45:00Z,PT15M,0
27,0,94.8,2022-08-07T21:00:00Z,PT15M,0
27,0,94.8,2022-08-07T21:15:00Z,PT15M,0
27,0,94.8,2022-08-07T21:30:00Z,PT15M,0
27,0,94.8,2022-08-07T21:45:00Z,PT15M,0
27,0,94.8,2022-08-07T22:00:00Z,PT15M,0
27,0,94.8,2022-08-07T22:15:00Z,PT15M,0
27,0,94.8,2022-08-07T22:30:00Z,PT15M,0
27,0,94.8,2022-08-07T22:45:00Z,PT15M,0
27,0,94.8,2022-08-07T23:00:00Z,PT15M,0
27,0,94.5,2022-08-07T23:15:00Z,PT15M,0
27,0,94,2022-08-07T23:30:00Z,PT15M,0
27,0,93.4,2022-08-07T23:45:00Z,PT15M,0
27,0,92.9,2022-08-08T00:00:00Z,PT15M,0
27,17,92.7,2022-08-08T00:15:00Z,PT15M,7.005615
27,52,92.8,2022-08-08T00:30:00Z,PT15M,21.42894
27,96,93,2022-08-08T00:45:00Z,PT15M,39.56112
27,145,93.1,2022-08-08T01:00:00Z,PT15M,59.753775
27,198,92.5,2022-08-08T01:15:00Z,PT15M,81.59481
28,252,91.2,2022-08-08T01:30:00Z,PT15M,103.48191
28,308,89.8,2022-08-08T01:45:00Z,PT15M,126.47789
28,363,88.5,2022-08-08T02:00:00Z,PT15M,149.0632275
28,418,87.8,2022-08-08T02:15:00Z,PT15M,171.648565
29,472,87.5,2022-08-08T02:30:00Z,PT15M,193.13768
29,524,87.3,2022-08-08T02:45:00Z,PT15M,214.41556
29,574,87,2022-08-08T03:00:00Z,PT15M,234.87506
29,622,86.8,2022-08-08T03:15:00Z,PT15M,254.51618
29,667,86.7,2022-08-08T03:30:00Z,PT15M,272.92973
29,710,86.6,2022-08-08T03:45:00Z,PT15M,290.5249
29,750,86.5,2022-08-08T04:00:00Z,PT15M,306.8925
29,786,85.4,2022-08-08T04:15:00Z,PT15M,321.62334
30,819,83.5,2022-08-08T04:30:00Z,PT15M,333.9370125
30,849,81.6,2022-08-08T04:45:00Z,PT15M,346.1691375
30,875,79.7,2022-08-08T05:00:00Z,PT15M,356.7703125
31,897,79.3,2022-08-08T05:15:00Z,PT15M,364.437645
30,915,80.2,2022-08-08T05:30:00Z,PT15M,373.0798125
30,929,81.1,2022-08-08T05:45:00Z,PT15M,378.7881375
30,939,82,2022-08-08T06:00:00Z,PT15M,382.8655125
30,944,82.7,2022-08-08T06:15:00Z,PT15M,384.9042
30,946,83,2022-08-08T06:30:00Z,PT15M,385.719675
30,943,83.4,2022-08-08T06:45:00Z,PT15M,384.4964625
30,937,83.8,2022-08-08T07:00:00Z,PT15M,382.0500375
30,926,84.4,2022-08-08T07:15:00Z,PT15M,377.564925
29,911,85.2,2022-08-08T07:30:00Z,PT15M,372.77209
29,892,86.1,2022-08-08T07:45:00Z,PT15M,364.99748
29,869,87,2022-08-08T08:00:00Z,PT15M,355.58611
28,842,87.6,2022-08-08T08:15:00Z,PT15M,345.760985
28,812,88.2,2022-08-08T08:30:00Z,PT15M,333.44171
28,778,88.7,2022-08-08T08:45:00Z,PT15M,319.479865
28,740,89.2,2022-08-08T09:00:00Z,PT15M,303.87545
28,699,89.2,2022-08-08T09:15:00Z,PT15M,287.0391075
28,655,88.7,2022-08-08T09:30:00Z,PT15M,268.9708375
28,609,88.2,2022-08-08T09:45:00Z,PT15M,250.0812825
29,560,87.7,2022-08-08T10:00:00Z,PT15M,229.1464
29,508,87.3,2022-08-08T10:15:00Z,PT15M,207.86852
29,455,87.2,2022-08-08T10:30:00Z,PT15M,186.18145
29,402,87.1,2022-08-08T10:45:00Z,PT15M,164.49438
29,347,87,2022-08-08T11:00:00Z,PT15M,141.98893
29,292,87,2022-08-08T11:15:00Z,PT15M,119.48348
29,237,87.3,2022-08-08T11:30:00Z,PT15M,96.97803
29,184,87.5,2022-08-08T11:45:00Z,PT15M,75.29096
29,132,87.8,2022-08-08T12:00:00Z,PT15M,54.01308
29,85,88,2022-08-08T12:15:00Z,PT15M,34.78115
29,45,88.1,2022-08-08T12:30:00Z,PT15M,18.41355
28,15,88.2,2022-08-08T12:45:00Z,PT15M,6.1596375
28,0,88.4,2022-08-08T13:00:00Z,PT15M,0
28,0,88.7,2022-08-08T13:15:00Z,PT15M,0
28,0,89.4,2022-08-08T13:30:00Z,PT15M,0
28,0,90,2022-08-08T13:45:00Z,PT15M,0
28,0,90.7,2022-08-08T14:00:00Z,PT15M,0
28,0,91.1,2022-08-08T14:15:00Z,PT15M,0
28,0,91.2,2022-08-08T14:30:00Z,PT15M,0
28,0,91.4,2022-08-08T14:45:00Z,PT15M,0
28,0,91.5,2022-08-08T15:00:00Z,PT15M,0
28,0,91.8,2022-08-08T15:15:00Z,PT15M,0
27,0,92.4,2022-08-08T15:30:00Z,PT15M,0
27,0,92.9,2022-08-08T15:45:00Z,PT15M,0
27,0,93.5,2022-08-08T16:00:00Z,PT15M,0
27,0,93.9,2022-08-08T16:15:00Z,PT15M,0
27,0,94.1,2022-08-08T16:30:00Z,PT15M,0
27,0,94.4,2022-08-08T16:45:00Z,PT15M,0
27,0,94.7,2022-08-08T17:00:00Z,PT15M,0
27,0,95.1,2022-08-08T17:15:00Z,PT15M,0
27,0,95.7,2022-08-08T17:30:00Z,PT15M,0
27,0,96.2,2022-08-08T17:45:00Z,PT15M,0
27,0,96.8,2022-08-08T18:00:00Z,PT15M,0
27,0,97,2022-08-08T18:15:00Z,PT15M,0
27,0,96.9,2022-08-08T18:30:00Z,PT15M,0
26,0,96.7,2022-08-08T18:45:00Z,PT15M,0
26,0,96.6,2022-08-08T19:00:00Z,PT15M,0
26,0,96.5,2022-08-08T19:15:00Z,PT15M,0
26,0,96.5,2022-08-08T19:30:00Z,PT15M,0
26,0,96.5,2022-08-08T19:45:00Z,PT15M,0
26,0,96.5,2022-08-08T20:00:00Z,PT15M,0
26,0,96.4,2022-08-08T20:15:00Z,PT15M,0
26,0,96.3,2022-08-08T20:30:00Z,PT15M,0
26,0,96.2,2022-08-08T20:45:00Z,PT15M,0
26,0,96,2022-08-08T21:00:00Z,PT15M,0
26,0,96,2022-08-08T21:15:00Z,PT15M,0
26,0,96.2,2022-08-08T21:30:00Z,PT15M,0
26,0,96.3,2022-08-08T21:45:00Z,PT15M,0
26,0,96.4,2022-08-08T22:00:00Z,PT15M,0
26,0,96.6,2022-08-08T22:15:00Z,PT15M,0
26,0,96.9,2022-08-08T22:30:00Z,PT15M,0
26,0,97.2,2022-08-08T22:45:00Z,PT15M,0
26,0,97.5,2022-08-08T23:00:00Z,PT15M,0
26,0,97.5,2022-08-08T23:15:00Z,PT15M,0
26,0,97.2,2022-08-08T23:30:00Z,PT15M,0
26,0,96.9,2022-08-08T23:45:00Z,PT15M,0
26,0,96.6,2022-08-09T00:00:00Z,PT15M,0
26,13,96.4,2022-08-09T00:15:00Z,PT15M,5.3761175
26,41,96.3,2022-08-09T00:30:00Z,PT15M,16.9554475
26,78,96.1,2022-08-09T00:45:00Z,PT15M,32.256705
26,122,96,2022-08-09T01:00:00Z,PT15M,50.452795
26,172,95.8,2022-08-09T01:15:00Z,PT15M,71.13017
26,224,95.5,2022-08-09T01:30:00Z,PT15M,92.63464
26,278,95.2,2022-08-09T01:45:00Z,PT15M,114.966205
27,333,95,2022-08-09T02:00:00Z,PT15M,137.227635
27,388,94.8,2022-08-09T02:15:00Z,PT15M,159.89286
27,441,94.8,2022-08-09T02:30:00Z,PT15M,181.733895
27,493,94.8,2022-08-09T02:45:00Z,PT15M,203.162835
27,542,94.8,2022-08-09T03:00:00Z,PT15M,223.35549
27,589,94.8,2022-08-09T03:15:00Z,PT15M,242.723955
26,633,94.8,2022-08-09T03:30:00Z,PT15M,261.7755675
26,676,94.8,2022-08-09T03:45:00Z,PT15M,279.55811
26,716,94.8,2022-08-09T04:00:00Z,PT15M,296.10001
26,753,94.7,2022-08-09T04:15:00Z,PT15M,311.4012675
26,786,94.4,2022-08-09T04:30:00Z,PT15M,325.048335
26,817,94.1,2022-08-09T04:45:00Z,PT15M,337.8683075
27,845,93.8,2022-08-09T05:00:00Z,PT15M,348.220275
27,870,93.8,2022-08-09T05:15:00Z,PT15M,358.52265
27,890,93.9,2022-08-09T05:30:00Z,PT15M,366.76455
27,906,94,2022-08-09T05:45:00Z,PT15M,373.35807
27,917,94.2,2022-08-09T06:00:00Z,PT15M,377.891115
27,923,94.3,2022-08-09T06:15:00Z,PT15M,380.363685
26,926,94.5,2022-08-09T06:30:00Z,PT15M,382.944985
26,924,94.6,2022-08-09T06:45:00Z,PT15M,382.11789
26,918,94.7,2022-08-09T07:00:00Z,PT15M,379.636605
26,908,94.5,2022-08-09T07:15:00Z,PT15M,375.50113
27,894,94,2022-08-09T07:30:00Z,PT15M,368.41293
27,875,93.4,2022-08-09T07:45:00Z,PT15M,360.583125
27,852,92.9,2022-08-09T08:00:00Z,PT15M,351.10494
27,825,92.2,2022-08-09T08:15:00Z,PT15M,339.978375
27,795,91.4,2022-08-09T08:30:00Z,PT15M,327.615525
28,760,90.6,2022-08-09T08:45:00Z,PT15M,312.0883
28,721,89.8,2022-08-09T09:00:00Z,PT15M,296.0732425
28,679,89.6,2022-08-09T09:15:00Z,PT15M,278.8262575
28,634,89.8,2022-08-09T09:30:00Z,PT15M,260.347345
28,587,90.1,2022-08-09T09:45:00Z,PT15M,241.0471475
28,538,90.3,2022-08-09T10:00:00Z,PT15M,220.925665
28,486,90.3,2022-08-09T10:15:00Z,PT15M,199.572255
28,433,89.9,2022-08-09T10:30:00Z,PT15M,177.8082025
28,380,89.5,2022-08-09T10:45:00Z,PT15M,156.04415
28,325,89.1,2022-08-09T11:00:00Z,PT15M,133.4588125
28,271,88.8,2022-08-09T11:15:00Z,PT15M,111.2841175
28,217,88.7,2022-08-09T11:30:00Z,PT15M,89.1094225
28,165,88.6,2022-08-09T11:45:00Z,PT15M,67.7560125
28,116,88.5,2022-08-09T12:00:00Z,PT15M,47.63453
28,73,88.3,2022-08-09T12:15:00Z,PT15M,29.9769025
28,38,88.2,2022-08-09T12:30:00Z,PT15M,15.604415
28,12,88.1,2022-08-09T12:45:00Z,PT15M,4.92771
28,0,87.9,2022-08-09T13:00:00Z,PT15M,0
28,0,88,2022-08-09T13:15:00Z,PT15M,0
28,0,88.4,2022-08-09T13:30:00Z,PT15M,0
28,0,88.8,2022-08-09T13:45:00Z,PT15M,0
28,0,89.2,2022-08-09T14:00:00Z,PT15M,0
28,0,89.4,2022-08-09T14:15:00Z,PT15M,0
28,0,89.4,2022-08-09T14:30:00Z,PT15M,0
28,0,89.4,2022-08-09T14:45:00Z,PT15M,0
28,0,89.4,2022-08-09T15:00:00Z,PT15M,0
28,0,89.5,2022-08-09T15:15:00Z,PT15M,0
28,0,89.6,2022-08-09T15:30:00Z,PT15M,0
28,0,89.7,2022-08-09T15:45:00Z,PT15M,0
28,0,89.9,2022-08-09T16:00:00Z,PT15M,0
28,0,90,2022-08-09T16:15:00Z,PT15M,0
28,0,90.1,2022-08-09T16:30:00Z,PT15M,0
27,0,90.3,2022-08-09T16:45:00Z,PT15M,0
27,0,90.4,2022-08-09T17:00:00Z,PT15M,0
27,0,90.6,2022-08-09T17:15:00Z,PT15M,0
27,0,90.9,2022-08-09T17:30:00Z,PT15M,0
27,0,91.1,2022-08-09T17:45:00Z,PT15M,0
27,0,91.4,2022-08-09T18:00:00Z,PT15M,0
27,0,91.5,2022-08-09T18:15:00Z,PT15M,0
27,0,91.3,2022-08-09T18:30:00Z,PT15M,0
27,0,91.2,2022-08-09T18:45:00Z,PT15M,0
27,0,91.1,2022-08-09T19:00:00Z,PT15M,0
27,0,91.1,2022-08-09T19:15:00Z,PT15M,0
27,0,91.4,2022-08-09T19:30:00Z,PT15M,0
27,0,91.6,2022-08-09T19:45:00Z,PT15M,0
27,0,91.9,2022-08-09T20:00:00Z,PT15M,0
27,0,92,2022-08-09T20:15:00Z,PT15M,0
27,0,92,2022-08-09T20:30:00Z,PT15M,0
27,0,92,2022-08-09T20:45:00Z,PT15M,0
27,0,92,2022-08-09T21:00:00Z,PT15M,0
27,0,92,2022-08-09T21:15:00Z,PT15M,0
26,0,91.8,2022-08-09T21:30:00Z,PT15M,0
26,0,91.7,2022-08-09T21:45:00Z,PT15M,0
26,0,91.5,2022-08-09T22:00:00Z,PT15M,0
26,0,91.5,2022-08-09T22:15:00Z,PT15M,0
26,0,91.5,2022-08-09T22:30:00Z,PT15M,0
26,0,91.5,2022-08-09T22:45:00Z,PT15M,0
26,0,91.5,2022-08-09T23:00:00Z,PT15M,0
26,0,91.5,2022-08-09T23:15:00Z,PT15M,0
26,0,91.5,2022-08-09T23:30:00Z,PT15M,0
26,0,91.5,2022-08-09T23:45:00Z,PT15M,0
26,0,91.5,2022-08-10T00:00:00Z,PT15M,0
26,15,91.4,2022-08-10T00:15:00Z,PT15M,6.2032125
26,47,91.3,2022-08-10T00:30:00Z,PT15M,19.4367325
26,89,91.1,2022-08-10T00:45:00Z,PT15M,36.8057275
26,137,91,2022-08-10T01:00:00Z,PT15M,56.6560075
26,188,90.8,2022-08-10T01:15:00Z,PT15M,77.74693
27,242,90.5,2022-08-10T01:30:00Z,PT15M,99.72699
27,297,90.3,2022-08-10T01:45:00Z,PT15M,122.392215
27,352,90,2022-08-10T02:00:00Z,PT15M,145.05744
27,406,90,2022-08-10T02:15:00Z,PT15M,167.31057
27,460,90.3,2022-08-10T02:30:00Z,PT15M,189.5637
27,512,90.6,2022-08-10T02:45:00Z,PT15M,210.99264
27,562,90.8,2022-08-10T03:00:00Z,PT15M,231.59739
27,610,91.1,2022-08-10T03:15:00Z,PT15M,251.37795
27,656,91.4,2022-08-10T03:30:00Z,PT15M,270.33432
27,699,91.6,2022-08-10T03:45:00Z,PT15M,288.054405
